"STATION","NAME","DATE","PRCP","TAVG"
"USC00476200","OCONOMOWOC, WI US","1956-05-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-09","24.1",
"USC00476200","OCONOMOWOC, WI US","1956-05-10","6.4",
"USC00476200","OCONOMOWOC, WI US","1956-05-11","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-05-12","5.8",
"USC00476200","OCONOMOWOC, WI US","1956-05-13","6.4",
"USC00476200","OCONOMOWOC, WI US","1956-05-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-16","4.1",
"USC00476200","OCONOMOWOC, WI US","1956-05-17","4.6",
"USC00476200","OCONOMOWOC, WI US","1956-05-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-22","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-05-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-25","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-05-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-28","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-05-29","8.9",
"USC00476200","OCONOMOWOC, WI US","1956-05-30","3.0",
"USC00476200","OCONOMOWOC, WI US","1956-05-31","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-06-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-10","6.4",
"USC00476200","OCONOMOWOC, WI US","1956-06-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-16","22.1",
"USC00476200","OCONOMOWOC, WI US","1956-06-17","35.6",
"USC00476200","OCONOMOWOC, WI US","1956-06-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-19","3.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-21","21.6",
"USC00476200","OCONOMOWOC, WI US","1956-06-22","5.1",
"USC00476200","OCONOMOWOC, WI US","1956-06-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-26","5.3",
"USC00476200","OCONOMOWOC, WI US","1956-06-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-06-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-04","8.4",
"USC00476200","OCONOMOWOC, WI US","1956-07-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-07","1.5",
"USC00476200","OCONOMOWOC, WI US","1956-07-08","18.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-09","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-07-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-12","1.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-13","36.8",
"USC00476200","OCONOMOWOC, WI US","1956-07-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-19","10.9",
"USC00476200","OCONOMOWOC, WI US","1956-07-20","36.6",
"USC00476200","OCONOMOWOC, WI US","1956-07-21","2.5",
"USC00476200","OCONOMOWOC, WI US","1956-07-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-25","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-07-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-07-31","24.1",
"USC00476200","OCONOMOWOC, WI US","1956-08-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-03","4.1",
"USC00476200","OCONOMOWOC, WI US","1956-08-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-05","11.9",
"USC00476200","OCONOMOWOC, WI US","1956-08-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-08","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-08-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-11","6.4",
"USC00476200","OCONOMOWOC, WI US","1956-08-12","5.1",
"USC00476200","OCONOMOWOC, WI US","1956-08-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-16","8.4",
"USC00476200","OCONOMOWOC, WI US","1956-08-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-18","6.4",
"USC00476200","OCONOMOWOC, WI US","1956-08-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-23","4.1",
"USC00476200","OCONOMOWOC, WI US","1956-08-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-26","7.1",
"USC00476200","OCONOMOWOC, WI US","1956-08-27","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-08-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-08-29","12.7",
"USC00476200","OCONOMOWOC, WI US","1956-08-30","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-08-31","34.5",
"USC00476200","OCONOMOWOC, WI US","1956-09-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-04","3.8",
"USC00476200","OCONOMOWOC, WI US","1956-09-05","7.6",
"USC00476200","OCONOMOWOC, WI US","1956-09-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-15","3.8",
"USC00476200","OCONOMOWOC, WI US","1956-09-16","1.5",
"USC00476200","OCONOMOWOC, WI US","1956-09-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-09-30","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-10-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-14","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-10-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-26","4.1",
"USC00476200","OCONOMOWOC, WI US","1956-10-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-10-31","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-06","13.5",
"USC00476200","OCONOMOWOC, WI US","1956-11-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-08","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-11-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-14","1.8",
"USC00476200","OCONOMOWOC, WI US","1956-11-15","23.9",
"USC00476200","OCONOMOWOC, WI US","1956-11-16","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-11-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-20","5.6",
"USC00476200","OCONOMOWOC, WI US","1956-11-21","2.3",
"USC00476200","OCONOMOWOC, WI US","1956-11-22","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-11-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-25","1.5",
"USC00476200","OCONOMOWOC, WI US","1956-11-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-11-30","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-12-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-05","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-12-06","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-12-07","0.5",
"USC00476200","OCONOMOWOC, WI US","1956-12-08","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-12-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-12","5.8",
"USC00476200","OCONOMOWOC, WI US","1956-12-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-15","0.8",
"USC00476200","OCONOMOWOC, WI US","1956-12-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-22","3.8",
"USC00476200","OCONOMOWOC, WI US","1956-12-23","19.1",
"USC00476200","OCONOMOWOC, WI US","1956-12-24","1.3",
"USC00476200","OCONOMOWOC, WI US","1956-12-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1956-12-31","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-03","0.5",
"USC00476200","OCONOMOWOC, WI US","1957-01-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-09","1.3",
"USC00476200","OCONOMOWOC, WI US","1957-01-10","2.5",
"USC00476200","OCONOMOWOC, WI US","1957-01-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-21","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-01-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-25","7.9",
"USC00476200","OCONOMOWOC, WI US","1957-01-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-01-31","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-06","1.3",
"USC00476200","OCONOMOWOC, WI US","1957-02-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-09","7.6",
"USC00476200","OCONOMOWOC, WI US","1957-02-10","1.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-11","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-12","0.5",
"USC00476200","OCONOMOWOC, WI US","1957-02-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-15","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-02-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-26","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-02-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-11","12.2",
"USC00476200","OCONOMOWOC, WI US","1957-03-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-14","6.4",
"USC00476200","OCONOMOWOC, WI US","1957-03-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-18","3.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-19","6.4",
"USC00476200","OCONOMOWOC, WI US","1957-03-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-22","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-26","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-03-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-03-31","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-04","10.2",
"USC00476200","OCONOMOWOC, WI US","1957-04-05","20.8",
"USC00476200","OCONOMOWOC, WI US","1957-04-06","5.6",
"USC00476200","OCONOMOWOC, WI US","1957-04-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-10","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-11","5.1",
"USC00476200","OCONOMOWOC, WI US","1957-04-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-14","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-16","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-04-17","2.5",
"USC00476200","OCONOMOWOC, WI US","1957-04-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-19","9.7",
"USC00476200","OCONOMOWOC, WI US","1957-04-20","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-04-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-22","4.3",
"USC00476200","OCONOMOWOC, WI US","1957-04-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-24","2.3",
"USC00476200","OCONOMOWOC, WI US","1957-04-25","6.9",
"USC00476200","OCONOMOWOC, WI US","1957-04-26","9.4",
"USC00476200","OCONOMOWOC, WI US","1957-04-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-04-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-05","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-06","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-07","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-10","15.2",
"USC00476200","OCONOMOWOC, WI US","1957-05-11","3.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-13","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-14","6.9",
"USC00476200","OCONOMOWOC, WI US","1957-05-15","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-17","3.8",
"USC00476200","OCONOMOWOC, WI US","1957-05-18","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-19","6.9",
"USC00476200","OCONOMOWOC, WI US","1957-05-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-21","7.1",
"USC00476200","OCONOMOWOC, WI US","1957-05-22","13.5",
"USC00476200","OCONOMOWOC, WI US","1957-05-23","7.1",
"USC00476200","OCONOMOWOC, WI US","1957-05-24","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-25","6.9",
"USC00476200","OCONOMOWOC, WI US","1957-05-26","1.8",
"USC00476200","OCONOMOWOC, WI US","1957-05-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-28","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-05-29","5.1",
"USC00476200","OCONOMOWOC, WI US","1957-05-30","30.5",
"USC00476200","OCONOMOWOC, WI US","1957-05-31","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-03","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-04","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-05","14.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-06","12.7",
"USC00476200","OCONOMOWOC, WI US","1957-06-07","3.8",
"USC00476200","OCONOMOWOC, WI US","1957-06-08","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-09","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-10","11.4",
"USC00476200","OCONOMOWOC, WI US","1957-06-11","5.1",
"USC00476200","OCONOMOWOC, WI US","1957-06-12","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-13","39.9",
"USC00476200","OCONOMOWOC, WI US","1957-06-14","0.8",
"USC00476200","OCONOMOWOC, WI US","1957-06-15","3.8",
"USC00476200","OCONOMOWOC, WI US","1957-06-16","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-17","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-18","3.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-19","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-20","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-21","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-22","6.9",
"USC00476200","OCONOMOWOC, WI US","1957-06-23","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-24","1.8",
"USC00476200","OCONOMOWOC, WI US","1957-06-25","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-26","38.9",
"USC00476200","OCONOMOWOC, WI US","1957-06-27","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-28","1.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-29","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-06-30","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-07-01","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-07-02","0.0",
"USC00476200","OCONOMOWOC, WI US","1957-07-03","3.3",
